"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"ENSG00000123610",5.80016923216133,-5.04367480301311,1.34140198519262,-3.76000248895476,0.000169911666499794,0.00260627523601383,1
"ENSG00000080345",7571.10786258925,-0.00456082743896655,0.0827215183089647,-0.055134716240723,0.95603113863645,0.829349257251009,1.40058761104078
"ENSG00000197872",9.08740436461928,0.37021620811738,0.902275176886679,0.410314078898656,0.681575565620991,1,0.44889842357787
"ENSG00000196843",8.14120079422516,-1.0024552875674,0.793675939940365,-1.26305364333298,0.206569902045563,0.660947405681122,0.44889842357787
"ENSG00000114982",815.945122083606,0.371883657470151,0.112163084534273,3.31556196955797,0.00091459060791395,0.00914994579030519,1
"ENSG00000114988",69.1637899432256,-0.0425626571022613,0.343294054954988,-0.123983088224007,0.901328665381089,0.901603691823437,1.13290560769384
"ENSG00000158158",33.0363392888603,-1.83973986747322,0.49206108768654,-3.73884445145395,0.000184868064308394,0.00363779224060687,0.698449483630123
"ENSG00000168763",178.653727448459,-0.0549850828989585,0.221488860202352,-0.248252137144614,0.8039393289863,0.907628911001827,1
"ENSG00000163126",7.95823725739025,1.28248248151741,0.802260040290788,1.59858701307442,0.109912397271362,0.314052484275203,0.782533985485213
"ENSG00000213337",89.932781488107,0.946422946419566,0.25280176430942,3.74373552734062,0.000181304490976855,0.00271597005332393,1
"ENSG00000168758",58.6053055248865,-0.77996778620601,0.360284473986852,-2.1648664944537,0.0303979107627298,0.113503573817315,1
